zpid,bed,bath,sqft,street,city,state,overview,image,price,is_augmented
249664963,2,2.0,1004.0,3rd St,San Francisco,CA,"Center yourself in the heart of the city in this 2BR / 2BA ninth floor condo within the luxurious ONE Mission Bay, surrounded by bay views, green spaces, amazing amenities, minutes to Chase Center, Oracle Park, Dumpling Time, ATWater Tavern. Amenities at ONE Mission Bay include an outdoor heated pool, hot tub, dry sauna, fitness center, dog laundry, game room, etc. Beautifully appointed modern condo with designer finishes, wide wooden floorboards, Domus & Domus cabinets, carbon fixtures, open plan living room, dining room & kitchen, kitchenette with custom cabinets, gag-accurate appliances including a five-burner gas stove, large primary suites with bright windows, designer bathrooms with twin sinks and walk-in California closets.",https://photos.zillowstatic.com/fp/1e0de918b9674a422529f14aa8d39e65-cc_ft_960.jpg,1.298,True
116089964,1,1.0,881.0,China Basin St,San Francisco,CA,"Welcome to Madrone 216. It is rare to find units with extra high ceilings in both the living room and the bedroom and a private balcony, creating a loft-like living experience with spacious, bright and airy interiors. Upon entering the unit, you will find a kitchen area with stainless steel appliances. The living room has wooden floors and a wardrobe, bathrooms with 2 doors. Washer and dryer included in the unit, 1 parking space and 1 storage room. Madrone is known as one of BOSA's development projects in Mission Bay and offers exceptional amenities to all residents. These amenities include a heated swimming pool, Jacuzzi, two barbecue areas, a fitness center, a business center, a conference room, lounges with pool area, a cinema and dry / wet saunas. In addition, each house has a large storage space and parking space within the building.",https://photos.zillowstatic.com/fp/fc6b9ea427f420d063277da2de1a2ae6-cc_ft_960.jpg,0.91,True
15097024,4,2.0,1828.0,39th Ave,San Francisco,CA,"Warm and welcoming marina-style family home, recently renovated, with special accents and emphasis on comfort and details. Interior layout features four spacious bedrooms and a conservatory, two elegantly renovated bathrooms. Primary Suite enjoys a spacious walk-in closet, ocean view. Addl Top Level BR offers a generous view of Sutro Tower, Twin Peaks. On the main living level, two bedrooms with closet systems enjoy access to an additional conservatory that leads to a deck that leads to an extra large backyard. All bedrooms enjoy ceiling fans for optimal airflow. Eat-in Kitchen w / Counter seating, open to the living room, features a stainless steel kitchen, noodle pens upstairs, wine refrigerator, elegant tile backsplash, counters & floors topped by chic pendant lighting. Wooden flooring throughout the house is created by custom fixtures, fixtures, lighting fixtures, seamless lighting options.",https://photos.zillowstatic.com/fp/a97cf58576d2253d31bd0c9d96944618-cc_ft_960.jpg,1.998,True
325647997,2,1.0,1306.0,Hermann St,San Francisco,CA,"Attic - Bright with high ceilings, spacious rooms, beautiful hardwood floors on a coveted street! Two private bedrooms - one front, one rear with a third room for office, studio, music, sports or library! Stunning historic details and charm with built-in fixtures, a split bath, a claw foot tub, tasteful modern upgrades, including stainless steel appliances, quartz countertops and laundry facilities in the unit. Ample storage space and a jointly designed backyard, perfect for entertaining, complete this must-see property! Truly a walker (or cyclist) delight walking steps from Duboce Park, cafes, Castro, public transportation and just minutes to downtown San Francisco and major highways. Welcome home!",https://photos.zillowstatic.com/fp/3a2b1dda4b2d2f9882412355f03f4ef3-cc_ft_960.jpg,1.198,True
89237599,1,1.0,601.0,Mint Plz,San Francisco,CA,"Beautiful 1 bedroom, for owner or investor! Sophisticated historic 6 Mint Plaza. Chic, downtown location right across from prime shopping: Westfield Mall w / Bloomingdales, Louis Vuitton, Tory Burch, Banana Republic and more. Half a block away from the Bart / Muni subway. 2 movie theaters, SF Museum of Modern Art, St. Regis, Four Season, Yerba Buena entertainment complex all within 2 blocks. A window wall in the living room and bedroom fills the unit with natural light. High ceilings, cast concrete floors, washer / dryer in the unit, high quality stainless steel appliances and modern bath. Own gym, rooftop terrace with barbecue lounge area, Jacuzzi and pano view included. There is 24-hour security. Rental parking could be available in the building. 1 br units were sold in 2015 for $840,000. Walk score 99, Transit Score 100, Bike Score 92. Easy access to East Bay, South Bay Highway 101.",https://photos.zillowstatic.com/fp/750d7e7aa48d1ac75b74902a650ee393-cc_ft_960.jpg,0.499,True
15107656,2,1.0,1150.0,41st Ave,San Francisco,CA,"A diamond in its raw state. Original condition and needs cosmetics, but really worth the effort. New interiors, formal dining room, bow ceiling in the living room, cozy fireplace in the living room, original parquet floors in most rooms, recently replaced fence in the backyard. A really beautiful and very usable garden at the back.",https://photos.zillowstatic.com/fp/f889b80108997446ab95f010ed595796-cc_ft_960.jpg,0.995,True
15144724,2,2.0,1151.0,San Carlos St,San Francisco,CA,"Great opportunity to build a dream home in the heart of San Francisco's Mission District! Located on the 18th and San Carlos and within walking distance of everything in the neighborhood: BART, Muni, the best cafes, restaurants and nightlife in the city. This is a family home with 2 + 2 bedrooms and 2 bathrooms, the house has a total of 7 rooms. The basement has a separate entrance and is currently tenant.",https://photos.zillowstatic.com/fp/972d6416b299587e5128c04e41b807e9-cc_ft_960.jpg,0.998,True
2069854588,2,1.0,,15th St,San Francisco,CA,"Welcome to 2253 15th Street. This house is the lower unit of a 2-unit building and consists of 2 light-flooded bedrooms, a beautiful modernized bathroom, beautiful architectural details, a living room with decorative fireplace, formal dining room, a modernized kitchen with stainless steel appliances, custom window treatments, wooden floors, two parking spaces, private laundry, additional storage space in the basement and nice common outdoor area. Quiet unit on a beautiful street.",https://photos.zillowstatic.com/fp/cf7cf61894cb8d046beb06814f601abb-cc_ft_960.jpg,1.295,True
15117104,4,3.0,1824.0,Rivera St,San Francisco,CA,"Well maintained family home with corner lot conveniently located in the coveted Outer Sunset / Parkside neighborhood, features a spacious formal living room with fireplace, formal dining room and kitchen with living area. Upstairs there are two bedrooms, a newly renovated bathroom, a marble countertop in the kitchen, skylights, double-pane windows and plenty of natural light in many rooms. Downstairs there are two bedrooms, a cozy family room and two full baths, all with permits. There is a one-car garage with washer / dryer. Just minutes from / to the beach, convenient access to shops, schools, restaurants, public transportation and I-280.",https://photos.zillowstatic.com/fp/3c4e7b38edb832aa5a1aacf1ef68c0df-cc_ft_960.jpg,1.299,True
64969426,1,2.0,830.0,S Van Ness Ave,San Francisco,CA,"Nestled in the heart of the city & newly renovated, this cozy two-story condo seamlessly combines the open kitchen, dining and living areas into a versatile space perfect for entertainment & relaxation. 140 South Van Ness offers rental parking, a yoga studio, fitness center, conference rooms, a courtyard with BBQs and spacious storage. 101 & 280 freeways are minutes away, as are Beard, Muni & Tech Shuttles. ""World-class entertainment, museums, restaurants, cafes and nightlife are all within walking distance, as are Hayes Valley, Castro, Mission, & Soma shopping district. (Additional parking is subject to availability.)",https://photos.zillowstatic.com/fp/66550d42f045c7994426f5f88b074900-cc_ft_960.jpg,0.699,True
67447642,1,1.0,749.0,Daniel Burnham Ct,San Francisco,CA,"Bright and airy 1 bd / 1 ba condo in a vibrant community in Daniel Burnham Court consisting of two residential skyscrapers. Amenities of the building include swimming pool, spa, sauna, fitness center, roof garden and a 24 / 7 security and laundry room. The building also houses several commercial tenants, including medical, dental and optical. The building is located within walking distance of the Cathedral Hill Neighborhood with numerous restaurants, shops, services, banks, cinemas and a post office. The building is located within walking distance of the Civic Center, Opera, Ballet and Symphony.",https://photos.zillowstatic.com/fp/7240f4a725634059f9ed643c378cd242-cc_ft_960.jpg,0.71,True
53153616,1,1.0,,Carolina St,San Francisco,CA,"Located in this quiet and sunny part of Potrero Hill, 814 Carolina is an elegant, fully detached Victorian cottage. This renovated home combines classic features with modern living. An enchanting and lush courtyard welcomes you upon arrival, leading to your front terrace. Step in and discover a sunny oasis under 1.5 m high ceilings and designer LED lighting. The elegant layout maximizes the space to include a modern kitchen with full-size quartz tables, stainless appliances, including an externally ventilated gas stove. In addition to the dining room, the living room is adorned with custom-made bookshelves on radiant hardwood floors. The oversized, spa-like bathroom features a deep tub and shower. A quiet and private office pod in the back is ideal for working from home. In addition, the large concrete basement, which served as a functioning pottery studio, is a versatile space for parking and entertaining.",https://photos.zillowstatic.com/fp/df400756dd18a24610c149c7859ac65e-cc_ft_960.jpg,0.995,True
15143299,3,2.0,1142.0,15th St,San Francisco,CA,"The wait is over... You have finally found the top floor three bedroom condo you were looking for at a reasonable price for San Francisco! This bright and airy apartment is located in the Dolores Plaza Condominium complex and is ideal for buyers needing additional rooms or for buyers looking to reduce their financial costs. The freshly painted apartment offers three bedrooms and two bathrooms with carpeted and tiled floors, plantation blinds, ample storage space and views of the green belt surrounding the building. Other features of this fantastic unit include a fireplace insert, a second bedroom deck and custom-made desks and offices in the third bedroom. One-car parking space is located in the secure garage with elevator. Other amenities of the building include ground-level laundry rooms, open space perfect for dogs and their owners, bicycle storage, Valencia gym / sauna, a lounge, available parking spaces and excellent professional cafe management located close to the park, as well as access to city streets.",https://photos.zillowstatic.com/fp/beaf7a14c90b4ffb6d89ba4baa377b75-cc_ft_960.jpg,1.075,True
