zpid,bed,bath,sqft,street,city,state,overview,image,price
18743938,3,2.0,2010.0,E Brown Ave,Fresno,CA,"Great affordable home. Over 2000 sq ft of living space. 3 bedroom, 2 bath with swimming pool on large lot. Kitchen features built-in range, oven, dishwasher, breakfast bar and spacious eating area. Family room with cozy fireplace and separate large living room. Laundry room is located right off the kitchen. Dual pane windows. Bath next to kitchen has been updated. Hall bath has not been updated. Backyard with covered patio, grassy area and sparkling pool for outdoor enjoyment. Inside needs TLC - great potential. Small room off master bedroom with inoperable spa. Would be ideal for extra closet or office. Seller wants to sell in AS IS condition No repairs!. Will not go FHA or VA in current condition. Easy access to freeway, airport, shopping and transportation.",https://photos.zillowstatic.com/fp/2f3c908a017ffd659c12474c50c9845c-cc_ft_960.jpg,0.325
18649868,3,2.0,1207.0,E Alluvial Ave,Fresno,CA,"Enjoy the benefits of this low maintenance condo while living in Horizon gated development. Perfectly situated on a corner lot, this home features a spacious floor plan, 3 bedrooms, 2 bathrooms and an attached two car garage. The convenient location is near shopping, restaurants, freeway access and across the street from Kaiser hospital. Call your Realtor today to tour this move-in ready home!",https://photos.zillowstatic.com/fp/1f6a2f5bb273ffc306adcb504eb65389-cc_ft_960.jpg,0.315
18649663,2,2.0,1398.0,E Nees Ave,Fresno,CA,"Lovely 2 Bedroom 2 Bath condo situated in Northeast Fresno's premier gated community with beautifully well maintained landscaping. Conveniently located close to hospitals, clovis school, restaurants shopping, and entertainment. As you enter this home you are greeted by high vaulted ceilings in the great room and an open concept to the formal dining room and kitchen area. 2 large bedrooms are connected by 2 jack and jill style bathrooms. This unit is close to the community pool and clubhouse and is perfect to entertain and enjoy all year long!",https://photos.zillowstatic.com/fp/20f1a45db2691190fc71bfb5599ff013-cc_ft_960.jpg,0.318
18667689,3,3.0,1720.0,E Lincoln Ave,Fresno,CA,"Experience the best of country living just a short drive from the city! This well maintained 3 bedroom, 2.5 bath home is nestled on an expansive nearly 1-acre lot, offering abundant space for both entertainment and room for the kids to run around. As you approach, a convenient semi-circular driveway awaits, providing easy access and ample parking options. The backyard is a haven of convenience and versatility, featuring water and electric RV hookups, additional storage in shipping container bays, a former honey harvesting shop, a spacious pigeon coop for racing pigeons, and a fenced area perfect for livestock or a dog kennel. Say goodbye to worries about well or septic tank systems, as this home benefits from public utilities.  Should you require more than 3 bedrooms, a versatile office/den is readily adaptable as a comfortable 4th bedroom. Endless possibilities await your family in this remarkable home. Reach out to your agent now and secure a viewing today!",https://photos.zillowstatic.com/fp/72aa8dbbb34ae9ffb5d250a5153254ad-cc_ft_960.jpg,0.42
252337162,5,4.0,3404.0,N Courtney Ave,Fresno,CA,"Welcome home to this lovely 2020 Lennar Pinnacle Series Revelation home with a next-generation suite.  Nestled in the prestigious Copper River Country Club, this home is located on a large lot complete with a saltwater lighted pool and generous sized patio area.  Upon entering this amazing home, you will be pleased with the comfortable and stylish interior.  Featuring 5 bedrooms and 3.5 baths, this open floor plan includes a next-generation suite with 2 bedrooms, private bath, kitchen, laundry and separate entrance.  The kitchen is graced with quartz counters, stainless steel appliances, built-in refrigerator, 6 burner stove and an abundance of storage.  Upstairs you will find a sizeable loft, 2 secondary bedrooms (one with a hidden storage space) and the primary suite.  The generous sized primary suite has an en-suite bath with free standing tub, large shower and an oversized walk-in closet.  Smart home features with app control are built right into the home from the developer. 3 car garage and solar on PPA are include too!  No HOA dues.  Optional membership to Copper River Country Club for golf, tennis, fitness center and dining. Located within the boundaries of Clovis North High, Granite Ridge Intermediate and Fugman Elementary schools (buyer to verify). Call your agent today to schedule a private showing.",https://photos.zillowstatic.com/fp/424d203a9714de533177d8fcb09fac57-cc_ft_960.jpg,1.28
174782636,4,3.0,2576.0,W Floral Ave,Fresno,CA,"18+ acres grapes with a 4br 3ba home, plus shop. on the south west cornet of Floral and Henderson.",https://photos.zillowstatic.com/fp/a03304c7a5d91a9c1736a7d1862c043f-cc_ft_960.jpg,1.15
18647781,4,3.0,3290.0,E Castlebrook Dr,Fresno,CA,"Highly desirable home in Country Club II on corner lot in Clovis Unified School District. This grand home features 4 bedrooms, 3 baths plus a loft upstairs. Downstairs you will find kitchen, nook, formal dining room, great room, master suite and 1 guest bedroom and bathroom. Upstairs are the remaining bedrooms, loft and balcony.Chef's kitchen is complete with granite island, breakfast bar and nook, double ovens and desk workspace.Upgraded features include plantation shutters, crown moldings, and canned lighting. Backyard has a covered patio, pool and large side yard. Peace of mind in this gated community. Plus Fort Washington Country Club is only minutes away as well as restaurants, shopping and Woodward Park.",https://photos.zillowstatic.com/fp/64a61c9233cd8a686f6f4672469f61de-cc_ft_960.jpg,0.915
18764098,2,1.0,864.0,E Lowe Ave,Fresno,CA,"Completely remodeled home great for a first time home buyer. The exterior has been brought up to date with fresh paint and new windows. As you step inside, you will be welcomed with new finishes, including laminate flooring, custom cabinets, new appliances, and quartz countertops. The two bedrooms have new carpet. The bathroom has been completely remodeled. Must See!!",https://photos.zillowstatic.com/fp/a72819871ab011f5ea574166fa8ecf17-cc_ft_960.jpg,0.26
18717283,2,1.0,852.0,W Ashlan Ave,Fresno,CA,"Great opportunity to own a downstairs 2 bedroom, 1 bath condo located in Gated Laguna Falls Community. Good size bedrooms and complex is centrally located near shopping centers and schools. Complex includes community pool, laundry facility, and clubhouse.","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=960x720&zoom=17&center=36.79401397705078,-119.8289794921875&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&&signature=kVOtBLT0wb9zQaf7h23eU1CP0Mg=",0.139999
63182158,3,2.0,1703.0,N Bunkerhill Dr,Fresno,CA,"Do not miss your opportunity to own this updated home with owned solar located conveniently near Copper River, Fort Washington Golf Course and Woodward Park. The home features 3 bedrooms, 2 baths, 3 car garage, with extended patio, shed and more.  The kitchen features a breakfast bar, eat-in dining and pantry, and was just updated with quartz counters, herringbone tile backsplash, new dishwasher, stove/oven combo and hardware. The entry, living, kitchen, dining hallways and bathrooms all have newly installed luxury vinyl plank flooring with new 5 1/4 baseboards.  Access the back patio through the sliding glass door in either the living room or primary bedroom. The primary bathroom features 2 sinks, large tub and separate standing shower with upgraded frameless glass door and walk in closet.  Other amazing features of this home are new fencing on one side, ceiling fans throughout, newer paint, and 3 blinds on the windows.",https://photos.zillowstatic.com/fp/31de5ffa9283f4c9f589f7f3bfec3a5b-cc_ft_960.jpg,0.575
18762828,5,2.0,2116.0,Collins Ave,Fresno,CA,Back on market. Fell out of escrow. Saturday June 17th most household items will be cleared out. New photos to follow. Please do not preview or show on Saturday June 17th.Thsi property is ideal for investors. Vintage two story home on a large lot with ADU. Outside summer kitchen near large inground pool. Circular drive with covered entry to raised front porch. Estate size home with possible historical significance. Priced to sell!,https://maps.googleapis.com/maps/api/streetview?location=1227+Collins+Ave%2C+Fresno%2C+CA+93706&size=960x720&key=AIzaSyARFMLB1na-BBWf7_R3-5YOQQaHqEJf6RQ&source=outdoor&&signature=PvjgkwXMeCINViaLR1mjB00rYG0=,0.25
2057122414,5,3.0,3240.0,E Robinson Ave,Fresno,CA,"Move in ready August! Orchestra waiting for you at Choral Sterling Acres.A spacious open floorplan is shared between the Great Room, kitchen and dining room on the first level of this two-story home, offering access to a patio through stackable sliding glass doors. A secondary bedroom is located just off the entryway. Four bedrooms surround a versatile loft on the second level of the home, including the luxe owner's suite which is comprised of a spacious bedroom, en-suite bathroom and walk-in closet.Prices and features may vary and are subject to change. Photos are for illustrative purposes only.",https://photos.zillowstatic.com/fp/5e74700ffded7ad7aa206b2027ff9d84-cc_ft_960.jpg,0.5989
2058127244,3,2.0,1697.0,E Adena Ave,Fresno,CA,"The Cobalt is a single-story plan offering 3 bedrooms and 2 bathrooms. The formal entry to the Cobalt provides an open view through the home to the great room. The open concept floor plan of the home maximizes furnishing options for the great room, kitchen, and nook area, providing the perfect area for entertaining and everyday life. The hallway near the entry offers a conveniently placed linen closet for additional storage and provides access to the laundry room and the Primary Suite, located in the back of the house. The Primary Suite bath features an oversized vanity and a compartmentalized lavatory for additional privacy. There's storage space to spare in the Primary Suite with a spacious walk-in wardrobe plus a separate linen closet. Two secondary bedrooms with a shared hall bath are located towards the front of the home.This home is currently under construction, and features the following options and upgrades:    White cabinetry    Double pull-out drawers in kitchen    Trash pull-out in kitchen    White quartz counters throughout    Hard surface flooring in main living areas    And more!Located on lot 13 at Olivewood by Century Communities",https://photos.zillowstatic.com/fp/f60f57bee101f4542c01e6daf353c9cb-cc_ft_960.jpg,0.493205
